,citybike_index,id,alias,name,image_url,is_closed,url,review_count,categories,rating,transactions,phone,display_phone,distance,categories_names
1578,149.0,uRpCzC1muU9k5Ou0bBPAnw,arnell-plaza-toronto,Arnell Plaza,https://s3-media1.fl.yelpcdn.com/bphoto/H8CnjjBRYlKtV0qOgA52RA/o.jpg,False,https://www.yelp.com/biz/arnell-plaza-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,898.0146664951793,parks
1579,150.0,iRxYSTxCLRFu7HWiiHaxUw,bellevue-square-park-toronto,Bellevue Square Park,https://s3-media1.fl.yelpcdn.com/bphoto/IiV3Py4KXJGyp4maD5uM6g/o.jpg,False,https://www.yelp.com/biz/bellevue-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,15.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,478.431526217489,parks
1580,150.0,09x-yFf6sNslMLfz9BI20A,alexandra-park-toronto,Alexandra Park,https://s3-media3.fl.yelpcdn.com/bphoto/pOYNQBaEy5OATNkQYMY5AQ/o.jpg,False,https://www.yelp.com/biz/alexandra-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,14.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,668.9127940300863,parks
1581,150.0,vaA4LvE8N18KLYLagPyIYw,scadding-court-community-centre-toronto,Scadding Court Community Centre,https://s3-media3.fl.yelpcdn.com/bphoto/gxItkKguh8lCf7G0RY57Vg/o.jpg,False,https://www.yelp.com/biz/scadding-court-community-centre-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}]",3.5,[],+14163920335,+1 416-392-0335,624.9069426667558,recreation
1582,150.0,qSPVEwRWB8XGeaXU5yzY_A,randy-padmore-park-toronto,Randy Padmore Park,https://s3-media1.fl.yelpcdn.com/bphoto/tYC1OeDB_4cCOXp39NzGRA/o.jpg,False,https://www.yelp.com/biz/randy-padmore-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,[],,,898.0246864989399,playgrounds
1583,150.0,MpS6scSGMAJjjEcEJT3bHQ,harry-gairey-rink-toronto,Harry Gairey Rink,https://s3-media2.fl.yelpcdn.com/bphoto/1VEAKvkIB1xVK38j93yigg/o.jpg,False,https://www.yelp.com/biz/harry-gairey-rink-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'skatingrinks', 'title': 'Skating Rinks'}, {'alias': 'skate_parks', 'title': 'Skate Parks'}]",5.0,[],+14163927686,+1 416-392-7686,749.6984647583052,skatingrinks
1584,150.0,YI3fAx_JUjQ-VdKiNvz5Xw,julius-deutsch-park-toronto,Julius Deutsch Park,https://s3-media1.fl.yelpcdn.com/bphoto/wb1CUBAzed3tvObl83kzYQ/o.jpg,False,https://www.yelp.com/biz/julius-deutsch-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,678.7225923440399,parks
1585,150.0,HjG5F8EZ4As7DztGIUmLuQ,front-campus-toronto,Front Campus,,False,https://www.yelp.com/biz/front-campus-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,987.466161717947,parks
1586,150.0,hiTJ3Rg-qhmuC-_DfgoRaA,euclid-avenue-parkette-toronto,Euclid Avenue Parkette,https://s3-media1.fl.yelpcdn.com/bphoto/hHIMVg6bB7CsJ79vc4Vlbg/o.jpg,False,https://www.yelp.com/biz/euclid-avenue-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,1138.0733893490187,parks
1587,151.0,nJJXgPK89KmQy3BXqRnVzA,grange-park-toronto,Grange Park,https://s3-media2.fl.yelpcdn.com/bphoto/WQeEzSuHjGFv5iBClAHRRw/o.jpg,False,https://www.yelp.com/biz/grange-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,15.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,68.51374615788924,parks
1588,151.0,iRxYSTxCLRFu7HWiiHaxUw,bellevue-square-park-toronto,Bellevue Square Park,https://s3-media1.fl.yelpcdn.com/bphoto/IiV3Py4KXJGyp4maD5uM6g/o.jpg,False,https://www.yelp.com/biz/bellevue-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,15.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,735.0281739658708,parks
1589,151.0,k8R9gB4kIre8Hm3aAk7Rxw,downtown-diversity-garden-toronto,Downtown Diversity Garden,https://s3-media4.fl.yelpcdn.com/bphoto/9q2_Gj22vcmAvcaCzoMa7Q/o.jpg,False,https://www.yelp.com/biz/downtown-diversity-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,734.1433476808337,parks
1590,151.0,sRdtwkUUfLqwmRGoMtguvQ,nathan-phillips-square-toronto,Nathan Phillips Square,https://s3-media2.fl.yelpcdn.com/bphoto/QNwWLfDysjv5xNuT94jrhA/o.jpg,False,https://www.yelp.com/biz/nathan-phillips-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,94.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",4.0,[],,,798.4573466427051,landmarks
1591,151.0,09x-yFf6sNslMLfz9BI20A,alexandra-park-toronto,Alexandra Park,https://s3-media3.fl.yelpcdn.com/bphoto/pOYNQBaEy5OATNkQYMY5AQ/o.jpg,False,https://www.yelp.com/biz/alexandra-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,14.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,953.6811607298387,parks
1592,151.0,xfrJZCXSTDYYgl7tfUSwBw,simcoe-park-toronto,Simcoe Park,https://s3-media1.fl.yelpcdn.com/bphoto/f22G-hjZhEvOBUnjlkq07g/o.jpg,False,https://www.yelp.com/biz/simcoe-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,1070.7772516333457,parks
1593,151.0,HvhJcRzN9BBeJNfXnZKjIw,clarence-square-park-toronto,Clarence Square Park,https://s3-media1.fl.yelpcdn.com/bphoto/wGrjW3WZBkIh04HcdynLfA/o.jpg,False,https://www.yelp.com/biz/clarence-square-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,14.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}]",3.5,[],,,983.631564529727,dog_parks
1594,151.0,LpK3gM75BpXfPP69n2CnVA,alex-wilson-community-garden-toronto,Alex Wilson Community Garden,https://s3-media1.fl.yelpcdn.com/bphoto/tZXNaUI5z_FguOWukobKrA/o.jpg,False,https://www.yelp.com/biz/alex-wilson-community-garden-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'gardens', 'title': 'Botanical Gardens'}, {'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,854.0210163247305,gardens
1595,151.0,mln0Ka2LOPq_JjbMFyOxvg,bell-trinity-square-toronto,Bell Trinity Square,https://s3-media4.fl.yelpcdn.com/bphoto/nAQQhBJQMN6YU9xhJ9MIKw/o.jpg,False,https://www.yelp.com/biz/bell-trinity-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,944.7922026065246,landmarks
1596,151.0,Sx_COu59aF45gDXvwAlyeA,gardens-of-the-osgoode-hall-toronto,Gardens of the Osgoode Hall,https://s3-media3.fl.yelpcdn.com/bphoto/X5XRj-ezZMdCG1WCcuMOQQ/o.jpg,False,https://www.yelp.com/biz/gardens-of-the-osgoode-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,568.7130067950237,parks
1597,151.0,jrHdn36_8FGU4R_6tpdLbA,mccaul-orde-parkette-toronto,McCaul-Orde Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/DxRIs0FbMRIJOpY6I3SW7w/o.jpg,False,https://www.yelp.com/biz/mccaul-orde-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,554.3856234915636,parks
1598,151.0,nc4KZ-_6y0gLhGEhd3xvwA,joseph-sheard-parkette-toronto,Joseph Sheard Parkette,https://s3-media4.fl.yelpcdn.com/bphoto/kTkD1_okrPL-O06BF_GO1g/o.jpg,False,https://www.yelp.com/biz/joseph-sheard-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163922489,+1 416-392-2489,1267.6251470612651,parks
1599,151.0,f4kBXI1Pf8Wm89dXcd29Hw,old-city-hall-toronto,Old City Hall,https://s3-media4.fl.yelpcdn.com/bphoto/RZ-zQ3o41YdW-olQGdkSKQ/o.jpg,False,https://www.yelp.com/biz/old-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,11.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163380338,+1 416-338-0338,939.4843509429461,landmarks
1600,151.0,qSPVEwRWB8XGeaXU5yzY_A,randy-padmore-park-toronto,Randy Padmore Park,https://s3-media1.fl.yelpcdn.com/bphoto/tYC1OeDB_4cCOXp39NzGRA/o.jpg,False,https://www.yelp.com/biz/randy-padmore-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'playgrounds', 'title': 'Playgrounds'}]",3.0,[],,,687.7061343748018,playgrounds
1601,151.0,s-vl0XY33D6yNCK71uoSww,university-settlement-recreation-centre-toronto,University Settlement Recreation Centre,https://s3-media2.fl.yelpcdn.com/bphoto/I8VfLELmcyu1bhTlI6If6w/o.jpg,False,https://www.yelp.com/biz/university-settlement-recreation-centre-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}]",5.0,[],+14165983444,+1 416-598-3444,172.00986043309004,recreation
1602,151.0,vaA4LvE8N18KLYLagPyIYw,scadding-court-community-centre-toronto,Scadding Court Community Centre,https://s3-media3.fl.yelpcdn.com/bphoto/gxItkKguh8lCf7G0RY57Vg/o.jpg,False,https://www.yelp.com/biz/scadding-court-community-centre-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'recreation', 'title': 'Recreation Centers'}]",3.5,[],+14163920335,+1 416-392-0335,869.1941122663268,recreation
1603,151.0,YI3fAx_JUjQ-VdKiNvz5Xw,julius-deutsch-park-toronto,Julius Deutsch Park,https://s3-media1.fl.yelpcdn.com/bphoto/wb1CUBAzed3tvObl83kzYQ/o.jpg,False,https://www.yelp.com/biz/julius-deutsch-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,520.363595680311,parks
1604,151.0,MpS6scSGMAJjjEcEJT3bHQ,harry-gairey-rink-toronto,Harry Gairey Rink,https://s3-media2.fl.yelpcdn.com/bphoto/1VEAKvkIB1xVK38j93yigg/o.jpg,False,https://www.yelp.com/biz/harry-gairey-rink-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'skatingrinks', 'title': 'Skating Rinks'}, {'alias': 'skate_parks', 'title': 'Skate Parks'}]",5.0,[],+14163927686,+1 416-392-7686,854.4802543696019,skatingrinks
1605,151.0,9NSu4CVgcE7CStD57oqzug,toronto-city-hall-toronto,Toronto City Hall,https://s3-media1.fl.yelpcdn.com/bphoto/sToaOuxteID7uJx-lPSF0Q/o.jpg,False,https://www.yelp.com/biz/toronto-city-hall-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,28.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14163922489,+1 416-392-2489,751.5730207542248,landmarks
1606,151.0,75B839J3KFKKYbR8BR00xA,urban-capers-toronto-2,Urban Capers,https://s3-media2.fl.yelpcdn.com/bphoto/D5CjH_P8F2e5FokHgWw_Fw/o.jpg,False,https://www.yelp.com/biz/urban-capers-toronto-2?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,7.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.5,[],+14168952378,+1 416-895-2378,822.1419336597546,landmarks
1607,152.0,CZdfFn8YZiCOUF0rmiUEKw,queens-park-toronto,Queen's Park,https://s3-media2.fl.yelpcdn.com/bphoto/pxgnP8qi2cYYQPSGB7fJOQ/o.jpg,False,https://www.yelp.com/biz/queens-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,32.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.5,[],,,330.6175262119125,parks
1608,152.0,OWuO_voonrS9xStBMREVXg,yorkville-park-toronto,Yorkville Park,https://s3-media1.fl.yelpcdn.com/bphoto/2i50_Yw4VCk9a7mpw6tbSw/o.jpg,False,https://www.yelp.com/biz/yorkville-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,598.2722673201253,parks
1609,152.0,o363GP4z1hXoY4kkUOFPHw,green-space-on-church-toronto,Green Space On Church,https://s3-media2.fl.yelpcdn.com/bphoto/9_cCQF4DFQtt4eOi-tfhog/o.jpg,False,https://www.yelp.com/biz/green-space-on-church-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'movietheaters', 'title': 'Cinema'}]",5.0,[],,,561.9083961951123,parks
1610,152.0,8O9bYtjfwH32YohR4UtNZA,norman-jewison-park-toronto,Norman Jewison Park,https://s3-media3.fl.yelpcdn.com/bphoto/SjEi7UCklKx1jTm6XN2agw/o.jpg,False,https://www.yelp.com/biz/norman-jewison-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],,,309.8860332816719,parks
1611,152.0,11_-2SAxFUgypoCGNO4a1w,barbara-hall-park-toronto,Barbara Hall Park,https://s3-media1.fl.yelpcdn.com/bphoto/JFSKE3GmrscSdQtXHbqgmQ/o.jpg,False,https://www.yelp.com/biz/barbara-hall-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,6.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.5,[],+14163974899,+1 416-397-4899,561.9083961951123,parks
1612,152.0,SeCm0YQXZQCfGebm_tnu5w,lillian-mcgregor-park-toronto,Lillian McGregor Park,https://s3-media4.fl.yelpcdn.com/bphoto/1No4x0tqayoNBj_QaVYZYg/o.jpg,False,https://www.yelp.com/biz/lillian-mcgregor-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}, {'alias': 'playgrounds', 'title': 'Playgrounds'}]",2.5,[],+14163927438,+1 416-392-7438,166.8398986979061,parks
1613,152.0,tbT7kPuhbpqtcPpSN-wOjw,taddle-creek-park-toronto,Taddle Creek Park,https://s3-media1.fl.yelpcdn.com/bphoto/adU2PMMD8qTNjfJu_29QdQ/o.jpg,False,https://www.yelp.com/biz/taddle-creek-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],+14163956003,+1 416-395-6003,1002.8218675039088,parks
1614,152.0,obC89AP-60SX72v__tSjQg,k9-fun-zone-caledonia,K9 Fun zone,https://s3-media3.fl.yelpcdn.com/bphoto/S-bfKHwQOyZXkV1_iGoEDg/o.jpg,False,https://www.yelp.com/biz/k9-fun-zone-caledonia?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,4.0,"[{'alias': 'dog_parks', 'title': 'Dog Parks'}, {'alias': 'pet_sitting', 'title': 'Pet Sitting'}]",4.0,[],+19057307119,+1 905-730-7119,84148.60201281526,dog_parks
1615,152.0,v0uNhfBDKS9Sv7DWsAX1fw,town-hall-square-toronto,Town Hall Square,https://s3-media1.fl.yelpcdn.com/bphoto/SpoX4r9DzO5qXQEndRbdXw/o.jpg,False,https://www.yelp.com/biz/town-hall-square-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,720.9544834879522,parks
1616,152.0,XxSzCaJq26XRRxrDwKLnig,george-hislop-park-toronto,George Hislop Park,https://s3-media4.fl.yelpcdn.com/bphoto/T_oBMafv1MqNwXAWxXgDgA/o.jpg,False,https://www.yelp.com/biz/george-hislop-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,326.3372890331195,parks
1617,152.0,nc4KZ-_6y0gLhGEhd3xvwA,joseph-sheard-parkette-toronto,Joseph Sheard Parkette,https://s3-media4.fl.yelpcdn.com/bphoto/kTkD1_okrPL-O06BF_GO1g/o.jpg,False,https://www.yelp.com/biz/joseph-sheard-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],+14163922489,+1 416-392-2489,723.9108675725205,parks
1618,152.0,RD0PAkoF2w4MvO5Jr7l9IQ,alexander-street-parkette-toronto,Alexander Street Parkette,https://s3-media1.fl.yelpcdn.com/bphoto/XnErjfyDWJSnu9VXetJzcA/o.jpg,False,https://www.yelp.com/biz/alexander-street-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,2.0,"[{'alias': 'parks', 'title': 'Parks'}]",3.0,[],,,462.18313953714596,parks
1619,152.0,EPmpO5EXHedPmAP8aro51Q,asquith-green-parkette-toronto,Asquith Green Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/EXtAG3Yi3vfRHA0XWyKlyA/o.jpg,False,https://www.yelp.com/biz/asquith-green-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,3.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.5,[],,,752.552367517618,parks
1620,152.0,w9iQp48bK8P9yVUPe5TagQ,48th-highlanders-of-canada-regimental-memorial-toronto,48th Highlanders of Canada Regimental Memorial,https://s3-media1.fl.yelpcdn.com/bphoto/el1zNR3dJdvWsIdQWy9n3A/o.jpg,False,https://www.yelp.com/biz/48th-highlanders-of-canada-regimental-memorial-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,439.71108895799057,landmarks
1621,152.0,jrHdn36_8FGU4R_6tpdLbA,mccaul-orde-parkette-toronto,McCaul-Orde Parkette,https://s3-media3.fl.yelpcdn.com/bphoto/DxRIs0FbMRIJOpY6I3SW7w/o.jpg,False,https://www.yelp.com/biz/mccaul-orde-parkette-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",2.0,[],,,958.6423199471914,parks
1622,152.0,wTPfe8FT_2Lob8h8gLr1BA,ontario-veterans-memorial-toronto,Ontario Veterans Memorial,https://s3-media3.fl.yelpcdn.com/bphoto/BnLHpCrUPi0rjTCMEgDmAw/o.jpg,False,https://www.yelp.com/biz/ontario-veterans-memorial-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",5.0,[],,,467.5671612545016,landmarks
1623,152.0,6WdaelVoRKyYsjFL4OD01Q,william-arthur-parks-historical-marker-toronto,William Arthur Parks Historical Marker,https://s3-media4.fl.yelpcdn.com/bphoto/RNR3Pq6xH8XvEYEei3muMg/o.jpg,False,https://www.yelp.com/biz/william-arthur-parks-historical-marker-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,521.2056427173225,landmarks
1624,152.0,YI3fAx_JUjQ-VdKiNvz5Xw,julius-deutsch-park-toronto,Julius Deutsch Park,https://s3-media1.fl.yelpcdn.com/bphoto/wb1CUBAzed3tvObl83kzYQ/o.jpg,False,https://www.yelp.com/biz/julius-deutsch-park-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",4.0,[],,,1261.4391333247147,parks
1625,152.0,puf_Gxcw1fy-tMlRw6PnaQ,king-edward-vii-equestrian-statue-toronto,King Edward VII Equestrian Statue,https://s3-media2.fl.yelpcdn.com/bphoto/V5wBuJu1QI41ZBIOY75PFg/o.jpg,False,https://www.yelp.com/biz/king-edward-vii-equestrian-statue-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'landmarks', 'title': 'Landmarks & Historical Buildings'}]",3.0,[],,,534.8844862476848,landmarks
1626,152.0,1oBICdHThUbbaCEtoMlvIA,james-canning-gardens-toronto,James Canning Gardens,https://s3-media4.fl.yelpcdn.com/bphoto/Uwj-bKeLAL5NInRlx3H9jw/o.jpg,False,https://www.yelp.com/biz/james-canning-gardens-toronto?adjust_creative=C3SB6jN-CFWUr0P-X-hVGg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=C3SB6jN-CFWUr0P-X-hVGg,1.0,"[{'alias': 'parks', 'title': 'Parks'}]",5.0,[],,,276.9306832163141,parks
